Inspection_ID,Inspection_Date,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Type,Results,Latitude,Longitude,Location,Facility_Type_Clean,criticalCount,seriousCount,minorCount,pass_flag,fail_flag,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ID,LICENSE_ID,ACCOUNT_NUMBER,LEGAL_NAME,DOING_BUSINESS_AS_NAME,ADDRESS,CITY,STATE,ZIP_CODE,WARD,PRECINCT,WARD_PRECINCT,POLICE_DISTRICT,LICENSE_CODE,LICENSE_DESCRIPTION,BUSINESS_ACTIVITY_ID,BUSINESS_ACTIVITY,LICENSE_NUMBER,APPLICATION_TYPE,LICENSE_TERM_START_DATE,LICENSE_TERM_EXPIRATION_DATE,LICENSE_STATUS,LATITUDE,LONGITUDE,minDate,maxDate,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,package_goods,outdoor_patio,public_place_of_amusement,limited_business_license,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,precipIntensity,temperatureMax,windSpeed,humidity,heat_burglary,heat_garbage,heat_sanitation,criticalFound
539459,2011-10-05,Gray,GRAY ELEMENTARY SCHOOL,23401,School,Risk 1 (High),3730 N Laramie (5200W) ,CHICAGO,IL,60641,Canvass,Pass,41.9487810665943,-87.75715297102042,"(41.9487810665943, -87.75715297102042)",Other,0,0,3,1,0,0,0,0,0,2,1,23401-20091016,1987811,29733,ANDY'S BOWLING PRO SHOP INC,ANDY'S BOWLING PRO SHOP INC,6358 S PULASKI RD,CHICAGO,IL,60629,13,40,13-40,8,1010,Limited Business License,NA,NA,23401,RENEW,2009-10-16,2011-10-15,AAI,41.776869133,-87.722861589,2002-11-16,2019-10-15,8.89041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,64.39,5.29,0.6666666666666666,14.154297263296097,36.64334279500148,18.434242354843693,0
539460,2011-10-11,McDonalds,McDonalds,1984911,Restaurant,Risk 2 (Medium),4320 N Cicero AVE ,CHICAGO,IL,60641,Canvass,Pass,41.95957509944307,-87.74764568707928,"(41.95957509944307, -87.74764568707928)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1984911-20110816,2102061,345484,CICERO 26 CORPORATION,MCDONALDS,4320 N CICERO AVE 1,CHICAGO,IL,60641,45,26,45-26,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1984911,RENEW,2011-08-16,2013-08-15,AAI,41.959575099,-87.747645687,2009-08-21,2019-08-15,2.1397260273972605,0,0,0,0,0,0,0,0,0,0,0,0,0,76.43666666666667,6.853333333333334,0.5766666666666667,18.356680640560164,13.464045554042967,23.208694329743388,0
539462,2011-10-13,Belding Elementary School,Belding Elementary School,22221,School,Risk 1 (High),4257 N Tripp ,CHICAGO,IL,60641,Canvass,Pass,41.95890498761068,-87.73398223339892,"(41.95890498761068, -87.73398223339892)",Other,0,0,2,1,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,9e-5,73.12666666666667,6.95,0.5933333333333333,12.979268253140829,17.326375146761116,7.5356065318370735,0
539463,2011-10-13,PARIS CAFE,PARIS CAFE,1675005,Restaurant,Risk 1 (High),5301-5303 W BELMONT AVE ,CHICAGO,IL,60641,Canvass,Fail,41.93855671746133,-87.75925719937484,"(41.93855671746133, -87.75925719937484)",Restaurant,0,3,5,0,1,0,0,0,0,2,1,1675005-20110816,2101464,299246,BELLWETHER INC.,PARIS CAFE,5301-5303 W BELMONT AVE,CHICAGO,IL,60641,30,37,30-37,25,1006,Retail Food Establishment,NA,NA,1675005,RENEW,2011-08-16,2013-08-15,AAC,41.938556717,-87.759257199,2007-01-16,2013-08-15,4.742465753424658,1,0,0,0,0,0,0,0,0,0,0,0,9e-5,73.12666666666667,6.95,0.5933333333333333,19.285385311241694,23.1257851727395,19.001719527933986,0
539465,2011-10-14,GOOD MORNING FOOD STOP,GOOD MORNING FOOD STOP,1577654,Grocery Store,Risk 3 (Low),4030 W IRVING PARK RD ,CHICAGO,IL,60641,Canvass,Pass,41.953750611649994,-87.72844043082812,"(41.953750611649994, -87.72844043082812)",Other,0,0,5,1,0,0,0,0,0,2,1,1577654-20110816,2101298,288039,MARIA G C BENIGNO,GOOD MORNING FOOD STOP,4030 W IRVING PARK RD 1ST,CHICAGO,IL,60641,39,34,39-34,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1577654,RENEW,2011-08-16,2012-08-15,AAI,41.953750612,-87.728440431,2005-05-17,2015-08-15,6.413698630136986,0,1,0,0,0,0,0,0,0,0,0,0,0.0033666666666666667,69.67,7.16,0.6666666666666666,22.597082201467554,5.024950816777334,25.265875283501764,0
539466,2011-10-17,Scammon Elementary School,Scammon Elementary School,25241,School,Risk 1 (High),4201 W Henderson (3332N) ,CHICAGO,IL,60641,Canvass,Pass,41.941649437310005,-87.73222900844841,"(41.941649437310005, -87.73222900844841)",Other,0,0,2,1,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0019066666666666668,59.96666666666667,14.12,0.5733333333333333,29.541076561365934,19.785227769747745,25.667185446258397,0
539467,2011-10-19,KINDRED CHICAGO-CENTRAL HOSPITAL,KINDRED CHICAGO-CENTRAL HOSPITAL,1169962,Restaurant,Risk 1 (High),4058 W MELROSE ST ,CHICAGO,IL,60641,Canvass,Fail,41.94008298285754,-87.72954609719962,"(41.94008298285754, -87.72954609719962)",Restaurant,0,1,6,0,1,0,0,0,0,2,1,1169962-20110816,2101083,263460,"THC-CHICAGO, INC",KINDRED CHICAGO-CENTRAL HOSPITAL,4058 W MELROSE ST,CHICAGO,IL,60641,30,26,30-26,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1169962,RENEW,2011-08-16,2013-08-15,AAI,41.940082983,-87.729546097,2002-08-16,2017-08-15,9.180821917808219,0,0,0,0,0,0,0,0,0,0,0,0,0.0027366666666666668,56.153333333333336,10.863333333333335,0.6166666666666667,30.872058368346725,12.852246167370952,38.24359316194922,0
539472,2011-10-24,HOST INTERNATIONAL INC,STARBUCKS  (T3 H2),34150,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,1,0,4,1,0,0,0,0,0,2,1,34150-20101016,2050291,1896,"HOST INTERNATIONAL, INC.",HOST INTERNATIONAL INC,"11601 W TOUHY AVE  H02,T",CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,34150,RENEW,2010-10-16,2012-10-15,AAI,NA,NA,2002-05-16,2018-10-15,9.446575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,62.49000000000001,6.583333333333333,0.63,9.634017787584783e-110,6.636712872335485e-211,1.4101587669764258e-205,1
539474,2011-10-24,STARBUCKS,STARBUCKS/T3 H-13,34228,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,34228-20101016,2050345,1896,"HOST INTERNATIONAL, INC.",STARBUCKS,11601 W TOUHY AVE  TERM,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,34228,RENEW,2010-10-16,2012-10-15,AAI,42.008536401,-87.914428439,2002-05-16,2018-10-15,9.446575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,62.49000000000001,6.583333333333333,0.63,9.634017787584783e-110,6.636712872335485e-211,1.4101587669764258e-205,0
539475,2011-10-24,HOT DOG EXPRESS,HOT DOG EXPRESS (T2  E3),1909525,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,1,0,2,1,0,0,0,0,0,2,1,1909525-20100116,2007607,332312,O'HARE VENTURES II LLC.,HOT DOG EXPRESS,11601 W TOUHY AVE  GATE 3-E,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1909525,RENEW,2010-01-16,2012-01-15,AAI,42.008536401,-87.914428439,2008-06-25,2018-01-15,3.3315068493150686,0,0,0,0,0,0,0,0,0,0,0,0,0,62.49000000000001,6.583333333333333,0.63,9.634017787584783e-110,6.636712872335485e-211,1.4101587669764258e-205,1
539476,2011-10-25,Falconer Elementary School,Falconer Elementary School,23151,School,Risk 1 (High),3020 N LAMON ,CHICAGO,IL,60641,Canvass,Pass,41.93577597242586,-87.74936705343923,"(41.93577597242586, -87.74936705343923)",Other,0,0,5,1,0,0,0,0,0,2,1,23151-20091116,1994107,88748,"TRINITY RESOURCES UNLIMITED, INC.",HIGH MOUNTAIN HEADSTART,919 N LAVERGNE AVE 1ST,CHICAGO,IL,60651,37,20,37-20,15,1584,Day Care Center 2 - 6 Years,,,23151,RENEW,2009-11-16,2011-11-15,AAI,41.897332373,-87.750614166,2002-11-16,2013-11-15,8.945205479452055,0,0,0,0,0,0,0,0,0,0,0,0,0.0037099999999999998,65.94666666666666,7.489999999999999,0.6166666666666667,26.36449484974167,27.54252562176157,14.42037389443109,0
539478,2011-10-25,ALDI FOODS-STORE #27,ALDI FOODS-STORE #27,13986,Grocery Store,Risk 3 (Low),3363 N MILWAUKEE AVE ,CHICAGO,IL,60641,Canvass,Pass,41.942383513445016,-87.7290108595133,"(41.942383513445016, -87.7290108595133)",Other,0,0,5,1,0,0,0,0,0,2,1,13986-20100116,2004809,5273,ALDI INC.,ALDI FOODS-STORE #27,3363 N MILWAUKEE AVE,CHICAGO,IL,60641,30,38,30-38,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,13986,RENEW,2010-01-16,2012-01-15,AAI,41.942383513,-87.72901086,2002-05-16,2012-01-15,9.449315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0.0037099999999999998,65.94666666666666,7.489999999999999,0.6166666666666667,36.53535466303145,13.13904488320898,34.417328974478444,0
539480,2011-10-26,STARBUCK'S DELI,STARBUCK'S (T2 E9),34241,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,34241-20101016,2050355,1896,"HOST INTERNATIONAL, INC.",STARBUCK'S DELI,11601 W TOUHY AVE  E30 T,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,34241,RENEW,2010-10-16,2012-10-15,AAI,42.008536401,-87.914428439,2002-05-16,2018-10-15,9.452054794520548,0,0,0,0,0,0,0,0,0,0,0,0,0.0038966666666666663,68.60666666666667,10.03,0.5933333333333333,9.623775642428545e-110,6.707869381482174e-211,1.4276184297949535e-205,0
539490,2011-11-03,PIZZERIA UNO,PIZZERIA UNO (T5 DEPARTURE),1909534,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,1909534-20100116,2007610,332312,O'HARE VENTURES II LLC.,PIZZERIA UNO,11601 W TOUHY AVE  T-5,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1909534,RENEW,2010-01-16,2012-01-15,AAI,42.008536401,-87.914428439,2008-07-02,2014-01-15,3.33972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,61.84333333333333,10.796666666666667,0.62,9.702426541971437e-110,6.929026763110557e-211,1.5111924226267201e-205,0
539496,2011-11-07,B J'S  MARKET,B J'S MARKET (T3 K15 FOOD COURT),34201,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,34201-20101016,2050324,1896,"HOST INTERNATIONAL, INC.",BJ'S MARKET,"11601 W TOUHY AVE  K06,T",CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,34201,RENEW,2010-10-16,2012-10-15,AAI,NA,NA,2002-05-16,2018-10-15,9.484931506849316,0,0,0,0,0,0,0,0,0,0,0,0,1.733333333333333e-4,54.68666666666667,13.396666666666667,0.6166666666666667,9.733724692106828e-110,6.938484571352306e-211,1.5425281852363713e-205,0
539497,2011-11-07,STARBUCKS,STARBUCKS (T3 K15 FOOD COURT),34211,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,34211-20101016,2050331,1896,"HOST INTERNATIONAL, INC.",STARBUCKS,"11601 W TOUHY AVE  K07,T",CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,34211,RENEW,2010-10-16,2012-10-15,AAI,NA,NA,2002-05-16,2018-10-15,9.484931506849316,0,0,0,0,0,0,0,0,0,0,0,0,1.733333333333333e-4,54.68666666666667,13.396666666666667,0.6166666666666667,9.733724692106828e-110,6.938484571352306e-211,1.5425281852363713e-205,0
539498,2011-11-07,WOLFGANG EXPRESS,WOLFGANG PUCK EXPRESS (T3 K12),34199,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,5,1,0,0,0,0,0,2,1,34199-20101016,2050322,1896,"HOST INTERNATIONAL, INC.",Wolfgang Express,"11601 W TOUHY AVE # K05,T",CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,34199,RENEW,2010-10-16,2012-10-15,AAI,NA,NA,2002-05-16,2018-10-15,9.484931506849316,0,0,0,0,0,0,0,0,0,0,0,0,1.733333333333333e-4,54.68666666666667,13.396666666666667,0.6166666666666667,9.733724692106828e-110,6.938484571352306e-211,1.5425281852363713e-205,0
539499,2011-11-07,RUSH STREET,RUSH STREET (T3/H14),85188,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,85188-20100116,2005877,81594,"B.T. EXPRESS, INC. OF CHICAGO",RUSH STREET,11601 W TOUHY AVE  CONCO,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,85188,RENEW,2010-01-16,2012-01-15,AAI,42.008536401,-87.914428439,2002-02-16,2020-01-15,9.728767123287671,0,0,0,0,0,0,0,1,0,0,0,0,1.733333333333333e-4,54.68666666666667,13.396666666666667,0.6166666666666667,9.733724692106828e-110,6.938484571352306e-211,1.5425281852363713e-205,0
539501,2011-11-08,BRIOCHE DOREE T-2,BRIOCHE DOREE/T2 F-10,34244,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,1,1,0,0,0,0,0,2,1,34244-20101016,2050358,1896,"HOST INTERNATIONAL, INC.",BRIOCHE DOREE T-2,11601 W TOUHY AVE  T-2,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,34244,RENEW,2010-10-16,2012-10-15,AAI,42.008536401,-87.914428439,2002-05-16,2018-10-15,9.487671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0.001593333333333333,56.46333333333333,11.56,0.6566666666666667,9.728494318817144e-110,7.02720892909899e-211,1.5546604293899157e-205,0
539502,2011-11-08,"UNITED CLUB, TERMINAL 2 CONCOURSE F",UNITED CLUB/T2 F3,1333092,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Fail,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,1,4,0,1,0,0,0,0,2,1,1333092-20100116,2004779,4788,"UNITED AIRLINES, INC.","UNITED CLUB, TERMINAL 2 CONCOURSE F",11601 W TOUHY AVE CON-F T-2,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1333092,RENEW,2010-01-16,2012-01-15,AAI,42.008536401,-87.914428439,2004-04-06,2018-01-15,7.594520547945206,1,0,0,0,0,0,0,0,0,0,0,0,0.001593333333333333,56.46333333333333,11.56,0.6566666666666667,9.728494318817144e-110,7.02720892909899e-211,1.5546604293899157e-205,0
539503,2011-11-08,ELI'S CHEESECAKE,ELI'S CHEESECAKE CHICAGO (T1  B9),34224,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,2,1,0,0,0,0,0,2,1,34224-20101016,2050343,1896,"HOST INTERNATIONAL, INC.",ELI'S CHEESCAKE,11601 W TOUHY AVE  B-11,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,34224,RENEW,2010-10-16,2012-10-15,AAI,42.008536401,-87.914428439,2002-05-16,2018-10-15,9.487671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0.001593333333333333,56.46333333333333,11.56,0.6566666666666667,9.728494318817144e-110,7.02720892909899e-211,1.5546604293899157e-205,0
539505,2011-11-10,Dunkin Donuts,Dunkin Donuts,2009262,Restaurant,Risk 2 (Medium),4359 N PULASKI RD ,CHICAGO,IL,60641,Canvass,Pass w/ Conditions,41.960882513674356,-87.7276792419795,"(41.960882513674356, -87.7276792419795)",Restaurant,0,2,3,0,0,0,0,0,0,2,1,2009262-20100916,2045599,269046,"CHICAGOLAND COMMISSARY, LLC",DUNKIN DONUTS,4359 N PULASKI RD 1,CHICAGO,IL,60641,39,28,39-28,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2009262,RENEW,2010-09-16,2012-09-15,AAI,41.960882514,-87.727679242,2010-01-05,2018-09-15,1.8465753424657534,0,0,0,0,0,0,0,0,0,0,0,0,0.017446666666666666,56.160000000000004,11.1,0.8466666666666667,36.3658845431935,17.046494043510023,21.171689975996912,0
539506,2011-11-10,"OLIVE MART, INC.",OLIVE MART,1963163,Grocery Store,Risk 2 (Medium),4346 N PULASKI RD ,CHICAGO,IL,60641,Canvass,Pass,41.960477763553776,-87.72796166412951,"(41.960477763553776, -87.72796166412951)",Other,0,0,4,1,0,0,0,0,0,2,1,1963163-20110816,2101990,341722,"OLIVE MART, INC.","OLIVE MART, INC.",4346 N PULASKI RD 1ST,CHICAGO,IL,60641,39,28,39-28,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1963163,RENEW,2011-08-16,2013-08-15,AAI,41.960477764,-87.727961664,2009-04-01,2015-08-15,2.610958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0.017446666666666666,56.160000000000004,11.1,0.8466666666666667,39.43860218813012,16.9891451577768,23.59441331681178,0
539508,2011-11-14,Papa Ray's Pizza & Wings,Papa Ray's Pizza & Wings,2069677,Restaurant,Risk 1 (High),3208 N Pulaski RD ,CHICAGO,IL,60641,Canvass,Fail,41.93937235199209,-87.72734067212008,"(41.93937235199209, -87.72734067212008)",Restaurant,0,1,4,0,1,0,0,0,0,2,1,2069677-20101216,2069677,358474,"PAPA RAYS 2, INC.",PAPA RAYS PIZZA & WINGS,3208 N PULASKI RD 1ST,CHICAGO,IL,60641,30,26,30-26,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2069677,ISSUE,2010-12-16,2013-01-15,AAI,41.939372352,-87.727340672,2010-12-16,2019-01-15,0.9123287671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,60.08666666666667,15.836666666666668,0.6333333333333333,38.45740460330983,11.829276670986097,39.350207782643004,0
539512,2011-11-16,BRIOCHE DOREE T-3,BRIOCHE DOREE CAFE BAKERY (T3 K15 FOOD COURT),34242,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,34242-20101016,2050356,1896,"HOST INTERNATIONAL, INC.",BRIOCHE DOREE T-3,11601 W TOUHY AVE  T-3,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,34242,RENEW,2010-10-16,2012-10-15,AAI,42.008536401,-87.914428439,2002-05-16,2018-10-15,9.509589041095891,0,0,0,0,0,0,0,0,0,0,0,0,1.4000000000000001e-4,61.826666666666675,12.049999999999999,0.6566666666666667,1.0253868907153592e-187,7.245048650043801e-211,1.652708769896112e-205,0
539513,2011-11-16,MANCHU WOK,MANCHU WOK (T1 C18 FOOD COURT),1909523,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,1909523-20100116,2007606,332312,O'HARE VENTURES II LLC.,MANCHU WOK,11601 W TOUHY AVE  CONCOURS,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1909523,RENEW,2010-01-16,2012-01-15,AAI,42.008536401,-87.914428439,2008-07-02,2018-01-15,3.3753424657534246,0,0,0,0,0,0,0,0,0,0,0,0,1.4000000000000001e-4,61.826666666666675,12.049999999999999,0.6566666666666667,1.0253868907153592e-187,7.245048650043801e-211,1.652708769896112e-205,0
539515,2011-11-17,Pizza By Alex,Pizza By Alex,2027074,Restaurant,Risk 1 (High),5040-5044 W Montrose AVE ,CHICAGO,IL,60641,Canvass,Pass,41.960744763781896,-87.75400366103027,"(41.960744763781896, -87.75400366103027)",Restaurant,0,0,7,1,0,0,0,0,0,2,1,2027074-20110816,2102379,352000,LCT INVESTMENTS CORPORATION,PIZZA BY ALEX,5040-5044 W MONTROSE AVE 1,CHICAGO,IL,60641,45,40,45-40,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2027074,RENEW,2011-08-16,2013-08-15,AAI,41.960744764,-87.754003661,2010-06-30,2015-08-15,1.3835616438356164,0,0,0,0,0,0,0,0,0,0,0,0,1.4000000000000001e-4,54.32,9.366666666666665,0.5966666666666667,20.35064683369667,24.159790720248495,13.399895432853397,0
539516,2011-11-17,DUNKIN DONUTS,DUNKIN DONUTS,1772533,Restaurant,Risk 2 (Medium),4245 N MILWAUKEE AVE ,CHICAGO,IL,60641,Canvass,Pass,41.95823367931564,-87.75222571859753,"(41.95823367931564, -87.75222571859753)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1772533-20110816,2101644,312725,4245 MILWAUKEE CORP.,DUNKIN DONUTS,4245 N MILWAUKEE AVE 1,CHICAGO,IL,60641,45,7,45-7,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1772533,RENEW,2011-08-16,2013-08-15,AAI,41.958233679,-87.752225719,2007-03-15,2019-08-15,4.67945205479452,0,0,0,0,0,0,0,0,0,0,0,0,1.4000000000000001e-4,54.32,9.366666666666665,0.5966666666666667,16.728177461154033,27.050162994307456,22.350224669527954,0
539518,2011-11-18,THE GREAT AMERICAN BAGEL,THE GREAT AMERICAN BAGEL/T3 K2,1879167,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Fail,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,1,3,0,1,0,0,0,0,2,1,1879167-20100116,2005419,31319,"EFIE'S CANTEEN, INC.",THE GREAT AMERICAN BAGEL,11601 W TOUHY AVE  H/K CONC,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1879167,RENEW,2010-01-16,2012-01-15,AAI,42.008536401,-87.914428439,2008-01-14,2018-01-15,3.8465753424657536,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6,11.65,0.5233333333333333,1.0309430375087233e-187,7.322012616617908e-211,1.694400908837895e-205,0
539519,2011-11-18,THE GREAT AMERICAN BAGEL,THE GREAT AMERICAN BAGEL (T3 ROTUNDA),1879165,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1879165-20100116,2005417,31319,"EFIE'S CANTEEN, INC.",THE GREAT AMERICAN BAGEL,11601 W TOUHY AVE  ROTUNDA,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1879165,RENEW,2010-01-16,2012-01-15,AAI,42.008536401,-87.914428439,2008-01-14,2018-01-15,3.8465753424657536,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6,11.65,0.5233333333333333,1.0309430375087233e-187,7.322012616617908e-211,1.694400908837895e-205,0
539521,2011-11-18,MANCHU WOK,MANCHU WOK  (T3 ROTUNDA),1909520,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,Pass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1909520-20100116,2007604,332312,O'HARE VENTURES II LLC.,MANCHU WOK,11601 W TOUHY AVE  ROTUNDA,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1909520,RENEW,2010-01-16,2012-01-15,AAI,42.008536401,-87.914428439,2008-06-17,2018-01-15,3.421917808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6,11.65,0.5233333333333333,1.0309430375087233e-187,7.322012616617908e-211,1.694400908837895e-205,0
539522,2011-11-21,Vaughn Occupational(H/S),Jacqueline Vaughn Occupational(H/S),49081,School,Risk 1 (High),4355 N Linder (5500W) ,CHICAGO,IL,60641,Canvass,Pass,41.9603514138322,-87.76462602447018,"(41.9603514138322, -87.76462602447018)",Other,0,0,4,1,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,55.203333333333326,18.01,0.5666666666666667,13.349384123594339,36.94332704434959,21.86677197690459,0
